JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
ACH|Journal des achats|000180|20230909|401000|Fournisseurs|FOU0060|Google Cloud|FA2023-0060|20230909|Facture Google Cloud||1763.80|||20230909|1763.80|EUR
ACH|Journal des achats|000180|20230909|611000|Sous-traitance|||FA2023-0060|20230909|Sous-traitance FA2023-0060|1469.83||||20230909|1469.83|EUR
ACH|Journal des achats|000180|20230909|445620|TVA déductible|||FA2023-0060|20230909|TVA facture FA2023-0060|293.97||||20230909|293.97|EUR
ACH|Journal des achats|000181|20230911|401000|Fournisseurs|FOU0061|Microsoft France|FA2023-0061|20230911|Facture Microsoft France||853.87|||20230911|853.87|EUR
ACH|Journal des achats|000181|20230911|611000|Sous-traitance|||FA2023-0061|20230911|Sous-traitance FA2023-0061|711.56||||20230911|711.56|EUR
ACH|Journal des achats|000181|20230911|445620|TVA déductible|||FA2023-0061|20230911|TVA facture FA2023-0061|142.31||||20230911|142.31|EUR
ACH|Journal des achats|000182|20230914|401000|Fournisseurs|FOU0062|Microsoft France|FA2023-0062|20230914|Facture Microsoft France||1214.46|||20230914|1214.46|EUR
ACH|Journal des achats|000182|20230914|622600|Honoraires|||FA2023-0062|20230914|Honoraires FA2023-0062|1012.05||||20230914|1012.05|EUR
ACH|Journal des achats|000182|20230914|445620|TVA déductible|||FA2023-0062|20230914|TVA facture FA2023-0062|202.41||||20230914|202.41|EUR
ACH|Journal des achats|000183|20230916|401000|Fournisseurs|FOU0063|Dell Technologies|FA2023-0063|20230916|Facture Dell Technologies||2137.73|||20230916|2137.73|EUR
ACH|Journal des achats|000183|20230916|622600|Honoraires|||FA2023-0063|20230916|Honoraires FA2023-0063|1781.44||||20230916|1781.44|EUR
ACH|Journal des achats|000183|20230916|445620|TVA déductible|||FA2023-0063|20230916|TVA facture FA2023-0063|356.29||||20230916|356.29|EUR
ACH|Journal des achats|000184|20230919|401000|Fournisseurs|FOU0064|OVH Cloud|FA2023-0064|20230919|Facture OVH Cloud||2584.38|||20230919|2584.38|EUR
ACH|Journal des achats|000184|20230919|622600|Honoraires|||FA2023-0064|20230919|Honoraires FA2023-0064|2153.65||||20230919|2153.65|EUR
ACH|Journal des achats|000184|20230919|445620|TVA déductible|||FA2023-0064|20230919|TVA facture FA2023-0064|430.73||||20230919|430.73|EUR
ACH|Journal des achats|000185|20230925|401000|Fournisseurs|FOU0065|Dell Technologies|FA2023-0065|20230925|Facture Dell Technologies||823.21|||20230925|823.21|EUR
ACH|Journal des achats|000185|20230925|611000|Sous-traitance|||FA2023-0065|20230925|Sous-traitance FA2023-0065|686.01||||20230925|686.01|EUR
ACH|Journal des achats|000185|20230925|445620|TVA déductible|||FA2023-0065|20230925|TVA facture FA2023-0065|137.20||||20230925|137.20|EUR
ACH|Journal des achats|000186|20231001|401000|Fournisseurs|FOU0066|Lenovo France|FA2023-0066|20231001|Facture Lenovo France||2291.12|||20231001|2291.12|EUR
ACH|Journal des achats|000186|20231001|611000|Sous-traitance|||FA2023-0066|20231001|Sous-traitance FA2023-0066|1909.27||||20231001|1909.27|EUR
ACH|Journal des achats|000186|20231001|445620|TVA déductible|||FA2023-0066|20231001|TVA facture FA2023-0066|381.85||||20231001|381.85|EUR
ACH|Journal des achats|000187|20231004|401000|Fournisseurs|FOU0067|Bureau Vallée|FA2023-0067|20231004|Facture Bureau Vallée||1874.53|||20231004|1874.53|EUR
ACH|Journal des achats|000187|20231004|622600|Honoraires|||FA2023-0067|20231004|Honoraires FA2023-0067|1562.11||||20231004|1562.11|EUR
ACH|Journal des achats|000187|20231004|445620|TVA déductible|||FA2023-0067|20231004|TVA facture FA2023-0067|312.42||||20231004|312.42|EUR
ACH|Journal des achats|000188|20231007|401000|Fournisseurs|FOU0068|Google Cloud|FA2023-0068|20231007|Facture Google Cloud||1184.30|||20231007|1184.30|EUR
ACH|Journal des achats|000188|20231007|622600|Honoraires|||FA2023-0068|20231007|Honoraires FA2023-0068|986.92||||20231007|986.92|EUR
ACH|Journal des achats|000188|20231007|445620|TVA déductible|||FA2023-0068|20231007|TVA facture FA2023-0068|197.38||||20231007|197.38|EUR
ACH|Journal des achats|000189|20231010|401000|Fournisseurs|FOU0069|Microsoft France|FA2023-0069|20231010|Facture Microsoft France||2415.44|||20231010|2415.44|EUR
ACH|Journal des achats|000189|20231010|622600|Honoraires|||FA2023-0069|20231010|Honoraires FA2023-0069|2012.87||||20231010|2012.87|EUR
ACH|Journal des achats|000189|20231010|445620|TVA déductible|||FA2023-0069|20231010|TVA facture FA2023-0069|402.57||||20231010|402.57|EUR
ACH|Journal des achats|000190|20231016|401000|Fournisseurs|FOU0070|Lenovo France|FA2023-0070|20231016|Facture Lenovo France||681.02|||20231016|681.02|EUR
ACH|Journal des achats|000190|20231016|622600|Honoraires|||FA2023-0070|20231016|Honoraires FA2023-0070|567.52||||20231016|567.52|EUR
ACH|Journal des achats|000190|20231016|445620|TVA déductible|||FA2023-0070|20231016|TVA facture FA2023-0070|113.50||||20231016|113.50|EUR
ACH|Journal des achats|000191|20231021|401000|Fournisseurs|FOU0071|OVH Cloud|FA2023-0071|20231021|Facture OVH Cloud||1960.18|||20231021|1960.18|EUR
ACH|Journal des achats|000191|20231021|622600|Honoraires|||FA2023-0071|20231021|Honoraires FA2023-0071|1633.48||||20231021|1633.48|EUR
ACH|Journal des achats|000191|20231021|445620|TVA déductible|||FA2023-0071|20231021|TVA facture FA2023-0071|326.70||||20231021|326.70|EUR
ACH|Journal des achats|000192|20231027|401000|Fournisseurs|FOU0072|Adobe Systems|FA2023-0072|20231027|Facture Adobe Systems||2936.33|||20231027|2936.33|EUR
ACH|Journal des achats|000192|20231027|606100|Achats matériels et fournitures|||FA2023-0072|20231027|Achats matériels et fournitures FA2023-0072|2446.94||||20231027|2446.94|EUR
ACH|Journal des achats|000192|20231027|445620|TVA déductible|||FA2023-0072|20231027|TVA facture FA2023-0072|489.39||||20231027|489.39|EUR
ACH|Journal des achats|000193|20231031|401000|Fournisseurs|FOU0073|IKEA Pro|FA2023-0073|20231031|Facture IKEA Pro||2602.94|||20231031|2602.94|EUR
ACH|Journal des achats|000193|20231031|622600|Honoraires|||FA2023-0073|20231031|Honoraires FA2023-0073|2169.12||||20231031|2169.12|EUR
ACH|Journal des achats|000193|20231031|445620|TVA déductible|||FA2023-0073|20231031|TVA facture FA2023-0073|433.82||||20231031|433.82|EUR
ACH|Journal des achats|000194|20231102|401000|Fournisseurs|FOU0074|IKEA Pro|FA2023-0074|20231102|Facture IKEA Pro||747.88|||20231102|747.88|EUR
ACH|Journal des achats|000194|20231102|606100|Achats matériels et fournitures|||FA2023-0074|20231102|Achats matériels et fournitures FA2023-0074|623.23||||20231102|623.23|EUR
ACH|Journal des achats|000194|20231102|445620|TVA déductible|||FA2023-0074|20231102|TVA facture FA2023-0074|124.65||||20231102|124.65|EUR
ACH|Journal des achats|000195|20231104|401000|Fournisseurs|FOU0075|Slack Technologies|FA2023-0075|20231104|Facture Slack Technologies||2906.15|||20231104|2906.15|EUR
ACH|Journal des achats|000195|20231104|622600|Honoraires|||FA2023-0075|20231104|Honoraires FA2023-0075|2421.79||||20231104|2421.79|EUR
ACH|Journal des achats|000195|20231104|445620|TVA déductible|||FA2023-0075|20231104|TVA facture FA2023-0075|484.36||||20231104|484.36|EUR
ACH|Journal des achats|000196|20231109|401000|Fournisseurs|FOU0076|Lenovo France|FA2023-0076|20231109|Facture Lenovo France||732.48|||20231109|732.48|EUR
ACH|Journal des achats|000196|20231109|611000|Sous-traitance|||FA2023-0076|20231109|Sous-traitance FA2023-0076|610.40||||20231109|610.40|EUR
ACH|Journal des achats|000196|20231109|445620|TVA déductible|||FA2023-0076|20231109|TVA facture FA2023-0076|122.08||||20231109|122.08|EUR
ACH|Journal des achats|000197|20231114|401000|Fournisseurs|FOU0077|Adobe Systems|FA2023-0077|20231114|Facture Adobe Systems||3237.70|||20231114|3237.70|EUR
ACH|Journal des achats|000197|20231114|606100|Achats matériels et fournitures|||FA2023-0077|20231114|Achats matériels et fournitures FA2023-0077|2698.08||||20231114|2698.08|EUR
ACH|Journal des achats|000197|20231114|445620|TVA déductible|||FA2023-0077|20231114|TVA facture FA2023-0077|539.62||||20231114|539.62|EUR
ACH|Journal des achats|000198|20231116|401000|Fournisseurs|FOU0078|Slack Technologies|FA2023-0078|20231116|Facture Slack Technologies||946.69|||20231116|946.69|EUR
ACH|Journal des achats|000198|20231116|606100|Achats matériels et fournitures|||FA2023-0078|20231116|Achats matériels et fournitures FA2023-0078|788.91||||20231116|788.91|EUR
ACH|Journal des achats|000198|20231116|445620|TVA déductible|||FA2023-0078|20231116|TVA facture FA2023-0078|157.78||||20231116|157.78|EUR
ACH|Journal des achats|000199|20231118|401000|Fournisseurs|FOU0079|OVH Cloud|FA2023-0079|20231118|Facture OVH Cloud||1557.68|||20231118|1557.68|EUR
ACH|Journal des achats|000199|20231118|611000|Sous-traitance|||FA2023-0079|20231118|Sous-traitance FA2023-0079|1298.07||||20231118|1298.07|EUR
ACH|Journal des achats|000199|20231118|445620|TVA déductible|||FA2023-0079|20231118|TVA facture FA2023-0079|259.61||||20231118|259.61|EUR
ACH|Journal des achats|000200|20231124|401000|Fournisseurs|FOU0080|Bureau Vallée|FA2023-0080|20231124|Facture Bureau Vallée||1979.28|||20231124|1979.28|EUR
ACH|Journal des achats|000200|20231124|611000|Sous-traitance|||FA2023-0080|20231124|Sous-traitance FA2023-0080|1649.40||||20231124|1649.40|EUR
ACH|Journal des achats|000200|20231124|445620|TVA déductible|||FA2023-0080|20231124|TVA facture FA2023-0080|329.88||||20231124|329.88|EUR
BQ|Journal de banque|000201|20230115|512000|Banque|||VIR0001|20230115|Virement client|4414.17||||20230115|4414.17|EUR
BQ|Journal de banque|000201|20230115|411000|Clients|CLI0001|ACME Solutions SAS|VIR0001|20230115|Règlement facture||4414.17|||20230115|4414.17|EUR
BQ|Journal de banque|000202|20230119|512000|Banque|||VIR0002|20230119|Virement client|3186.55||||20230119|3186.55|EUR
BQ|Journal de banque|000202|20230119|411000|Clients|CLI0002|SystemPro SARL|VIR0002|20230119|Règlement facture||3186.55|||20230119|3186.55|EUR
BQ|Journal de banque|000203|20230123|512000|Banque|||VIR0003|20230123|Virement client|9769.25||||20230123|9769.25|EUR
BQ|Journal de banque|000203|20230123|411000|Clients|CLI0003|Digital Corp|VIR0003|20230123|Règlement facture||9769.25|||20230123|9769.25|EUR
BQ|Journal de banque|000204|20230128|512000|Banque|||VIR0004|20230128|Virement client|4267.17||||20230128|4267.17|EUR
BQ|Journal de banque|000204|20230128|411000|Clients|CLI0004|DataSystems SAS|VIR0004|20230128|Règlement facture||4267.17|||20230128|4267.17|EUR
BQ|Journal de banque|000205|20230131|512000|Banque|||VIR0005|20230131|Virement client|6542.58||||20230131|6542.58|EUR
BQ|Journal de banque|000205|20230131|411000|Clients|CLI0005|SmartConseil|VIR0005|20230131|Règlement facture||6542.58|||20230131|6542.58|EUR
BQ|Journal de banque|000206|20230205|512000|Banque|||VIR0006|20230205|Virement client|4250.90||||20230205|4250.90|EUR
BQ|Journal de banque|000206|20230205|411000|Clients|CLI0006|Digital Corp|VIR0006|20230205|Règlement facture||4250.90|||20230205|4250.90|EUR
BQ|Journal de banque|000207|20230207|512000|Banque|||VIR0007|20230207|Virement client|10833.70||||20230207|10833.70|EUR
BQ|Journal de banque|000207|20230207|411000|Clients|CLI0007|SmartConseil|VIR0007|20230207|Règlement facture||10833.70|||20230207|10833.70|EUR
BQ|Journal de banque|000208|20230211|512000|Banque|||VIR0008|20230211|Virement client|3827.33||||20230211|3827.33|EUR
BQ|Journal de banque|000208|20230211|411000|Clients|CLI0008|ACME Solutions SAS|VIR0008|20230211|Règlement facture||3827.33|||20230211|3827.33|EUR
BQ|Journal de banque|000209|20230213|512000|Banque|||VIR0009|20230213|Virement client|6518.04||||20230213|6518.04|EUR
BQ|Journal de banque|000209|20230213|411000|Clients|CLI0009|WebServices Plus|VIR0009|20230213|Règlement facture||6518.04|||20230213|6518.04|EUR
BQ|Journal de banque|000210|20230216|512000|Banque|||VIR0010|20230216|Virement client|8823.26||||20230216|8823.26|EUR
BQ|Journal de banque|000210|20230216|411000|Clients|CLI0010|Digital Corp|VIR0010|20230216|Règlement facture||8823.26|||20230216|8823.26|EUR
BQ|Journal de banque|000211|20230219|512000|Banque|||VIR0011|20230219|Virement client|7618.65||||20230219|7618.65|EUR
BQ|Journal de banque|000211|20230219|411000|Clients|CLI0011|WebServices Plus|VIR0011|20230219|Règlement facture||7618.65|||20230219|7618.65|EUR
BQ|Journal de banque|000212|20230221|512000|Banque|||VIR0012|20230221|Virement client|6149.58||||20230221|6149.58|EUR
BQ|Journal de banque|000212|20230221|411000|Clients|CLI0012|CloudExpert EURL|VIR0012|20230221|Règlement facture||6149.58|||20230221|6149.58|EUR
BQ|Journal de banque|000213|20230226|512000|Banque|||VIR0013|20230226|Virement client|3571.16||||20230226|3571.16|EUR
BQ|Journal de banque|000213|20230226|411000|Clients|CLI0013|Innovatech SA|VIR0013|20230226|Règlement facture||3571.16|||20230226|3571.16|EUR
BQ|Journal de banque|000214|20230302|512000|Banque|||VIR0014|20230302|Virement client|11395.76||||20230302|11395.76|EUR
BQ|Journal de banque|000214|20230302|411000|Clients|CLI0014|WebServices Plus|VIR0014|20230302|Règlement facture||11395.76|||20230302|11395.76|EUR
BQ|Journal de banque|000215|20230305|512000|Banque|||VIR0015|20230305|Virement client|10085.63||||20230305|10085.63|EUR
BQ|Journal de banque|000215|20230305|411000|Clients|CLI0015|WebServices Plus|VIR0015|20230305|Règlement facture||10085.63|||20230305|10085.63|EUR
BQ|Journal de banque|000216|20230307|512000|Banque|||VIR0016|20230307|Virement client|4985.83||||20230307|4985.83|EUR
BQ|Journal de banque|000216|20230307|411000|Clients|CLI0016|InfoTech Partners|VIR0016|20230307|Règlement facture||4985.83|||20230307|4985.83|EUR
BQ|Journal de banque|000217|20230309|512000|Banque|||VIR0017|20230309|Virement client|3024.25||||20230309|3024.25|EUR
BQ|Journal de banque|000217|20230309|411000|Clients|CLI0017|SystemPro SARL|VIR0017|20230309|Règlement facture||3024.25|||20230309|3024.25|EUR
BQ|Journal de banque|000218|20230314|512000|Banque|||VIR0018|20230314|Virement client|3771.96||||20230314|3771.96|EUR
BQ|Journal de banque|000218|20230314|411000|Clients|CLI0018|SystemPro SARL|VIR0018|20230314|Règlement facture||3771.96|||20230314|3771.96|EUR
BQ|Journal de banque|000219|20230318|512000|Banque|||VIR0019|20230318|Virement client|4955.07||||20230318|4955.07|EUR
BQ|Journal de banque|000219|20230318|411000|Clients|CLI0019|CloudExpert EURL|VIR0019|20230318|Règlement facture||4955.07|||20230318|4955.07|EUR
BQ|Journal de banque|000220|20230321|512000|Banque|||VIR0020|20230321|Virement client|5365.69||||20230321|5365.69|EUR
BQ|Journal de banque|000220|20230321|411000|Clients|CLI0020|SmartConseil|VIR0020|20230321|Règlement facture||5365.69|||20230321|5365.69|EUR
BQ|Journal de banque|000221|20230325|512000|Banque|||VIR0021|20230325|Virement client|9394.30||||20230325|9394.30|EUR
BQ|Journal de banque|000221|20230325|411000|Clients|CLI0021|SystemPro SARL|VIR0021|20230325|Règlement facture||9394.30|||20230325|9394.30|EUR
BQ|Journal de banque|000222|20230330|512000|Banque|||VIR0022|20230330|Virement client|8500.22||||20230330|8500.22|EUR
BQ|Journal de banque|000222|20230330|411000|Clients|CLI0022|Innovatech SA|VIR0022|20230330|Règlement facture||8500.22|||20230330|8500.22|EUR
BQ|Journal de banque|000223|20230402|512000|Banque|||VIR0023|20230402|Virement client|6943.92||||20230402|6943.92|EUR
BQ|Journal de banque|000223|20230402|411000|Clients|CLI0023|WebServices Plus|VIR0023|20230402|Règlement facture||6943.92|||20230402|6943.92|EUR
BQ|Journal de banque|000224|20230404|512000|Banque|||VIR0024|20230404|Virement client|6962.16||||20230404|6962.16|EUR
BQ|Journal de banque|000224|20230404|411000|Clients|CLI0024|Digital Corp|VIR0024|20230404|Règlement facture||6962.16|||20230404|6962.16|EUR
BQ|Journal de banque|000225|20230409|512000|Banque|||VIR0025|20230409|Virement client|7339.90||||20230409|7339.90|EUR
BQ|Journal de banque|000225|20230409|411000|Clients|CLI0025|GlobalIT France|VIR0025|20230409|Règlement facture||7339.90|||20230409|7339.90|EUR
BQ|Journal de banque|000226|20230412|512000|Banque|||VIR0026|20230412|Virement client|10140.17||||20230412|10140.17|EUR
BQ|Journal de banque|000226|20230412|411000|Clients|CLI0026|ACME Solutions SAS|VIR0026|20230412|Règlement facture||10140.17|||20230412|10140.17|EUR
BQ|Journal de banque|000227|20230414|512000|Banque|||VIR0027|20230414|Virement client|3956.90||||20230414|3956.90|EUR
BQ|Journal de banque|000227|20230414|411000|Clients|CLI0027|ACME Solutions SAS|VIR0027|20230414|Règlement facture||3956.90|||20230414|3956.90|EUR
BQ|Journal de banque|000228|20230419|512000|Banque|||VIR0028|20230419|Virement client|11719.18||||20230419|11719.18|EUR
BQ|Journal de banque|000228|20230419|411000|Clients|CLI0028|DataSystems SAS|VIR0028|20230419|Règlement facture||11719.18|||20230419|11719.18|EUR
BQ|Journal de banque|000229|20230422|512000|Banque|||VIR0029|20230422|Virement client|6197.57||||20230422|6197.57|EUR
BQ|Journal de banque|000229|20230422|411000|Clients|CLI0029|TechVision SARL|VIR0029|20230422|Règlement facture||6197.57|||20230422|6197.57|EUR
BQ|Journal de banque|000230|20230426|512000|Banque|||VIR0030|20230426|Virement client|11809.99||||20230426|11809.99|EUR
BQ|Journal de banque|000230|20230426|411000|Clients|CLI0030|Innovatech SA|VIR0030|20230426|Règlement facture||11809.99|||20230426|11809.99|EUR
BQ|Journal de banque|000231|20230429|512000|Banque|||VIR0031|20230429|Virement client|7036.64||||20230429|7036.64|EUR
BQ|Journal de banque|000231|20230429|411000|Clients|CLI0031|GlobalIT France|VIR0031|20230429|Règlement facture||7036.64|||20230429|7036.64|EUR
BQ|Journal de banque|000232|20230501|512000|Banque|||VIR0032|20230501|Virement client|11127.22||||20230501|11127.22|EUR
BQ|Journal de banque|000232|20230501|411000|Clients|CLI0032|Digital Corp|VIR0032|20230501|Règlement facture||11127.22|||20230501|11127.22|EUR
BQ|Journal de banque|000233|20230506|512000|Banque|||VIR0033|20230506|Virement client|9924.54||||20230506|9924.54|EUR
BQ|Journal de banque|000233|20230506|411000|Clients|CLI0033|Innovatech SA|VIR0033|20230506|Règlement facture||9924.54|||20230506|9924.54|EUR
BQ|Journal de banque|000234|20230509|512000|Banque|||VIR0034|20230509|Virement client|3567.51||||20230509|3567.51|EUR
BQ|Journal de banque|000234|20230509|411000|Clients|CLI0034|ACME Solutions SAS|VIR0034|20230509|Règlement facture||3567.51|||20230509|3567.51|EUR
BQ|Journal de banque|000235|20230513|512000|Banque|||VIR0035|20230513|Virement client|11777.58||||20230513|11777.58|EUR
BQ|Journal de banque|000235|20230513|411000|Clients|CLI0035|ACME Solutions SAS|VIR0035|20230513|Règlement facture||11777.58|||20230513|11777.58|EUR
BQ|Journal de banque|000236|20230515|512000|Banque|||VIR0036|20230515|Virement client|7799.36||||20230515|7799.36|EUR
BQ|Journal de banque|000236|20230515|411000|Clients|CLI0036|InfoTech Partners|VIR0036|20230515|Règlement facture||7799.36|||20230515|7799.36|EUR
BQ|Journal de banque|000237|20230520|512000|Banque|||VIR0037|20230520|Virement client|7474.08||||20230520|7474.08|EUR
BQ|Journal de banque|000237|20230520|411000|Clients|CLI0037|NetServices SA|VIR0037|20230520|Règlement facture||7474.08|||20230520|7474.08|EUR
BQ|Journal de banque|000238|20230524|512000|Banque|||VIR0038|20230524|Virement client|7893.34||||20230524|7893.34|EUR
BQ|Journal de banque|000238|20230524|411000|Clients|CLI0038|WebServices Plus|VIR0038|20230524|Règlement facture||7893.34|||20230524|7893.34|EUR
BQ|Journal de banque|000239|20230529|512000|Banque|||VIR0039|20230529|Virement client|5761.58||||20230529|5761.58|EUR
BQ|Journal de banque|000239|20230529|411000|Clients|CLI0039|SystemPro SARL|VIR0039|20230529|Règlement facture||5761.58|||20230529|5761.58|EUR
BQ|Journal de banque|000240|20230601|512000|Banque|||VIR0040|20230601|Virement client|9334.05||||20230601|9334.05|EUR
BQ|Journal de banque|000240|20230601|411000|Clients|CLI0040|InfoTech Partners|VIR0040|20230601|Règlement facture||9334.05|||20230601|9334.05|EUR
BQ|Journal de banque|000241|20230606|512000|Banque|||VIR0041|20230606|Virement client|9713.77||||20230606|9713.77|EUR
BQ|Journal de banque|000241|20230606|411000|Clients|CLI0041|SystemPro SARL|VIR0041|20230606|Règlement facture||9713.77|||20230606|9713.77|EUR
BQ|Journal de banque|000242|20230611|512000|Banque|||VIR0042|20230611|Virement client|4076.98||||20230611|4076.98|EUR
BQ|Journal de banque|000242|20230611|411000|Clients|CLI0042|TechVision SARL|VIR0042|20230611|Règlement facture||4076.98|||20230611|4076.98|EUR
BQ|Journal de banque|000243|20230613|512000|Banque|||VIR0043|20230613|Virement client|7905.37||||20230613|7905.37|EUR
BQ|Journal de banque|000243|20230613|411000|Clients|CLI0043|GlobalIT France|VIR0043|20230613|Règlement facture||7905.37|||20230613|7905.37|EUR
BQ|Journal de banque|000244|20230615|512000|Banque|||VIR0044|20230615|Virement client|4183.93||||20230615|4183.93|EUR
BQ|Journal de banque|000244|20230615|411000|Clients|CLI0044|WebServices Plus|VIR0044|20230615|Règlement facture||4183.93|||20230615|4183.93|EUR
BQ|Journal de banque|000245|20230619|512000|Banque|||VIR0045|20230619|Virement client|6721.17||||20230619|6721.17|EUR
BQ|Journal de banque|000245|20230619|411000|Clients|CLI0045|GlobalIT France|VIR0045|20230619|Règlement facture||6721.17|||20230619|6721.17|EUR
BQ|Journal de banque|000246|20230622|512000|Banque|||VIR0046|20230622|Virement client|5739.59||||20230622|5739.59|EUR
BQ|Journal de banque|000246|20230622|411000|Clients|CLI0046|TechVision SARL|VIR0046|20230622|Règlement facture||5739.59|||20230622|5739.59|EUR
BQ|Journal de banque|000247|20230626|512000|Banque|||VIR0047|20230626|Virement client|11045.44||||20230626|11045.44|EUR
BQ|Journal de banque|000247|20230626|411000|Clients|CLI0047|GlobalIT France|VIR0047|20230626|Règlement facture||11045.44|||20230626|11045.44|EUR
BQ|Journal de banque|000248|20230629|512000|Banque|||VIR0048|20230629|Virement client|5139.37||||20230629|5139.37|EUR
BQ|Journal de banque|000248|20230629|411000|Clients|CLI0048|Digital Corp|VIR0048|20230629|Règlement facture||5139.37|||20230629|5139.37|EUR
BQ|Journal de banque|000249|20230704|512000|Banque|||VIR0049|20230704|Virement client|3663.43||||20230704|3663.43|EUR
BQ|Journal de banque|000249|20230704|411000|Clients|CLI0049|Digital Corp|VIR0049|20230704|Règlement facture||3663.43|||20230704|3663.43|EUR
BQ|Journal de banque|000250|20230708|512000|Banque|||VIR0050|20230708|Virement client|3270.49||||20230708|3270.49|EUR
BQ|Journal de banque|000250|20230708|411000|Clients|CLI0050|ACME Solutions SAS|VIR0050|20230708|Règlement facture||3270.49|||20230708|3270.49|EUR
BQ|Journal de banque|000251|20230712|512000|Banque|||VIR0051|20230712|Virement client|8860.86||||20230712|8860.86|EUR
BQ|Journal de banque|000251|20230712|411000|Clients|CLI0051|DataSystems SAS|VIR0051|20230712|Règlement facture||8860.86|||20230712|8860.86|EUR
BQ|Journal de banque|000252|20230714|512000|Banque|||VIR0052|20230714|Virement client|10409.62||||20230714|10409.62|EUR
BQ|Journal de banque|000252|20230714|411000|Clients|CLI0052|SystemPro SARL|VIR0052|20230714|Règlement facture||10409.62|||20230714|10409.62|EUR
BQ|Journal de banque|000253|20230717|512000|Banque|||VIR0053|20230717|Virement client|10988.56||||20230717|10988.56|EUR
BQ|Journal de banque|000253|20230717|411000|Clients|CLI0053|Innovatech SA|VIR0053|20230717|Règlement facture||10988.56|||20230717|10988.56|EUR
BQ|Journal de banque|000254|20230721|512000|Banque|||VIR0054|20230721|Virement client|3588.46||||20230721|3588.46|EUR
BQ|Journal de banque|000254|20230721|411000|Clients|CLI0054|DataSystems SAS|VIR0054|20230721|Règlement facture||3588.46|||20230721|3588.46|EUR
BQ|Journal de banque|000255|20230723|512000|Banque|||VIR0055|20230723|Virement client|3900.86||||20230723|3900.86|EUR
BQ|Journal de banque|000255|20230723|411000|Clients|CLI0055|ACME Solutions SAS|VIR0055|20230723|Règlement facture||3900.86|||20230723|3900.86|EUR
BQ|Journal de banque|000256|20230728|512000|Banque|||VIR0056|20230728|Virement client|9862.65||||20230728|9862.65|EUR
BQ|Journal de banque|000256|20230728|411000|Clients|CLI0056|DataSystems SAS|VIR0056|20230728|Règlement facture||9862.65|||20230728|9862.65|EUR
BQ|Journal de banque|000257|20230802|512000|Banque|||VIR0057|20230802|Virement client|7082.75||||20230802|7082.75|EUR
BQ|Journal de banque|000257|20230802|411000|Clients|CLI0057|DataSystems SAS|VIR0057|20230802|Règlement facture||7082.75|||20230802|7082.75|EUR
BQ|Journal de banque|000258|20230806|512000|Banque|||VIR0058|20230806|Virement client|5210.76||||20230806|5210.76|EUR
BQ|Journal de banque|000258|20230806|411000|Clients|CLI0058|NetServices SA|VIR0058|20230806|Règlement facture||5210.76|||20230806|5210.76|EUR
BQ|Journal de banque|000259|20230811|512000|Banque|||VIR0059|20230811|Virement client|10990.57||||20230811|10990.57|EUR
BQ|Journal de banque|000259|20230811|411000|Clients|CLI0059|Digital Corp|VIR0059|20230811|Règlement facture||10990.57|||20230811|10990.57|EUR
BQ|Journal de banque|000260|20230813|512000|Banque|||VIR0060|20230813|Virement client|6486.99||||20230813|6486.99|EUR
BQ|Journal de banque|000260|20230813|411000|Clients|CLI0060|ACME Solutions SAS|VIR0060|20230813|Règlement facture||6486.99|||20230813|6486.99|EUR
BQ|Journal de banque|000261|20230818|512000|Banque|||VIR0061|20230818|Virement client|8674.55||||20230818|8674.55|EUR
BQ|Journal de banque|000261|20230818|411000|Clients|CLI0061|InfoTech Partners|VIR0061|20230818|Règlement facture||8674.55|||20230818|8674.55|EUR
BQ|Journal de banque|000262|20230822|512000|Banque|||VIR0062|20230822|Virement client|5181.85||||20230822|5181.85|EUR
BQ|Journal de banque|000262|20230822|411000|Clients|CLI0062|TechVision SARL|VIR0062|20230822|Règlement facture||5181.85|||20230822|5181.85|EUR
BQ|Journal de banque|000263|20230827|512000|Banque|||VIR0063|20230827|Virement client|7820.18||||20230827|7820.18|EUR
BQ|Journal de banque|000263|20230827|411000|Clients|CLI0063|SmartConseil|VIR0063|20230827|Règlement facture||7820.18|||20230827|7820.18|EUR
BQ|Journal de banque|000264|20230831|512000|Banque|||VIR0064|20230831|Virement client|9895.21||||20230831|9895.21|EUR
BQ|Journal de banque|000264|20230831|411000|Clients|CLI0064|Innovatech SA|VIR0064|20230831|Règlement facture||9895.21|||20230831|9895.21|EUR
BQ|Journal de banque|000265|20230905|512000|Banque|||VIR0065|20230905|Virement client|7962.28||||20230905|7962.28|EUR
BQ|Journal de banque|000265|20230905|411000|Clients|CLI0065|GlobalIT France|VIR0065|20230905|Règlement facture||7962.28|||20230905|7962.28|EUR
BQ|Journal de banque|000266|20230909|512000|Banque|||VIR0066|20230909|Virement client|5093.79||||20230909|5093.79|EUR
BQ|Journal de banque|000266|20230909|411000|Clients|CLI0066|DataSystems SAS|VIR0066|20230909|Règlement facture||5093.79|||20230909|5093.79|EUR
BQ|Journal de banque|000267|20230911|512000|Banque|||VIR0067|20230911|Virement client|7909.07||||20230911|7909.07|EUR
